vehicle_id,vehicle_health_score,engine_temp_c,tyre_pressure_kpa,vibration_g,km_since_service,at_risk
279,89.09,95.8,230.4,0.284,980,0
256,73.08,116.7,234.5,0.364,2870,0
290,75.42,116.0,243.3,0.308,2683,0
263,40.44,141.3,225.8,0.622,5914,1
298,88.5,94.9,239.5,0.19,1930,0
232,74.53,116.9,240.2,0.387,2308,0
277,86.95,104.8,250.0,0.284,1851,0
219,82.31,107.2,237.9,0.261,2343,0
270,49.73,132.5,214.8,0.632,5279,1
241,71.45,118.9,228.7,0.35,3023,0
251,76.15,106.9,229.8,0.309,2076,0
280,79.06,111.2,245.2,0.283,1873,0
210,83.37,102.8,243.9,0.297,1928,0
222,71.93,107.2,234.4,0.391,3254,0
255,67.08,114.0,229.0,0.402,3935,0
241,30.92,150.3,221.1,0.713,6321,1
256,87.46,101.5,244.3,0.199,1834,0
243,49.85,134.4,226.8,0.539,5124,1
206,40.57,139.0,214.3,0.646,5139,1
293,80.76,107.2,234.8,0.257,2262,0
269,76.23,112.7,245.4,0.355,2115,0
261,92.17,106.1,248.6,0.155,1228,0
214,77.9,107.2,241.3,0.337,2930,0
219,85.46,106.5,246.4,0.28,2195,0
259,47.85,136.9,229.7,0.593,5256,1
205,73.13,113.3,244.6,0.415,3371,0
247,87.67,95.3,238.9,0.223,1409,0
288,90.78,103.4,245.8,0.21,1329,0
287,67.31,118.8,228.3,0.43,3119,0
251,91.42,94.9,248.8,0.181,1129,0
223,70.25,111.7,233.7,0.364,3320,0
207,60.0,125.0,228.6,0.483,4212,0
217,80.11,103.2,240.1,0.259,1839,0
228,85.07,100.4,242.6,0.271,2295,0
255,51.43,128.9,240.8,0.571,4432,1
272,60.17,124.0,218.9,0.527,3674,0
246,75.05,113.6,237.8,0.309,2545,0
282,60.69,122.1,221.8,0.438,3802,0
216,38.79,141.2,219.8,0.758,5990,1
242,80.12,107.3,233.0,0.281,2518,0
261,87.35,97.8,245.1,0.206,1894,0
205,82.1,102.9,238.2,0.259,2163,0
290,95.69,91.8,256.5,0.153,649,0
299,71.08,115.7,227.6,0.377,2752,0
274,79.12,114.2,232.8,0.358,2914,0
270,47.17,129.9,216.5,0.56,4697,1
220,58.12,126.6,231.6,0.483,4104,1
218,63.31,120.3,233.5,0.496,4098,0
223,88.73,98.9,244.4,0.188,1585,0
213,78.75,106.1,244.6,0.302,2955,0
255,65.11,124.2,219.6,0.398,4129,0
295,79.14,98.0,239.5,0.304,2783,0
267,73.22,108.2,237.6,0.341,2764,0
288,89.23,103.5,247.5,0.235,1941,0
297,75.73,115.3,239.4,0.344,2893,0
266,75.52,117.8,240.4,0.355,3144,0
210,100.0,91.2,255.1,0.098,306,0
293,87.99,102.1,257.5,0.227,1137,0
254,46.92,127.7,227.5,0.56,5173,1
254,74.88,111.4,229.6,0.347,2692,0
298,69.0,118.6,240.4,0.362,3342,0
268,90.67,96.0,246.4,0.214,1841,0
211,94.92,93.9,246.2,0.143,1435,0
276,67.14,122.9,225.7,0.385,2885,0
297,74.83,117.2,236.8,0.333,2323,0
223,70.86,115.8,237.6,0.369,3301,0
246,84.81,102.7,248.6,0.228,1939,0
210,90.86,100.7,240.8,0.171,985,0
271,76.32,108.7,236.9,0.357,2040,0
214,76.29,114.3,236.4,0.296,2367,0
242,60.43,121.5,227.2,0.505,3667,0
265,70.46,118.1,227.0,0.394,2650,0
284,50.99,131.6,219.1,0.603,5351,1
231,84.93,100.3,242.3,0.241,2396,0
290,89.26,100.6,250.3,0.183,1124,0
202,76.35,108.5,238.0,0.46,2824,0
216,77.27,113.3,232.7,0.333,2863,0
211,53.22,125.8,225.1,0.516,4585,1
274,83.24,105.1,235.8,0.256,2034,0
236,93.76,92.4,253.4,0.141,871,0
202,73.27,117.5,246.7,0.335,3124,0
278,78.62,111.0,241.2,0.29,1825,0
227,72.07,113.6,241.1,0.343,3021,0
268,60.32,123.7,226.3,0.445,3860,0
255,89.2,105.9,247.9,0.4,1929,0
211,97.47,95.2,250.7,0.211,1229,0
260,87.65,97.5,251.4,0.216,1739,0
286,82.3,108.8,238.9,0.25,1858,0
236,38.25,140.2,217.8,0.679,5964,1
283,54.9,128.9,220.8,0.766,4536,1
227,88.03,91.8,249.4,0.22,1693,0
228,81.41,109.1,238.1,0.335,2150,0
217,82.94,101.8,240.9,0.237,1632,0
221,78.67,107.3,235.1,0.294,2502,0
223,88.33,94.4,244.6,0.241,1432,0
264,69.09,117.0,239.4,0.359,3227,0
213,84.19,103.7,245.6,0.249,2263,0
254,71.47,109.2,244.1,0.354,3182,0
226,85.1,102.8,240.0,0.22,2295,0
214,100.0,88.9,252.2,0.136,372,0
282,87.0,105.9,251.9,0.199,1552,0
253,51.16,128.7,219.6,0.521,4604,1
228,89.02,101.2,253.3,0.179,1078,0
263,60.0,118.1,239.3,0.441,3562,0
290,78.68,108.4,233.8,0.358,2852,0
228,84.48,104.6,258.3,0.255,2435,0
224,60.0,125.6,228.5,0.512,3565,0
268,77.16,108.9,229.5,0.433,2032,0
249,79.21,114.6,234.2,0.269,2100,0
267,67.68,116.0,233.5,0.429,3709,0
216,70.3,117.2,233.4,0.389,3376,0
293,93.37,94.4,243.8,0.147,1744,0
201,60.0,120.6,222.7,0.446,4591,0
227,82.71,99.9,234.2,0.257,1845,0
262,91.64,93.5,257.5,0.255,1010,0
252,79.73,109.6,243.2,0.278,1865,0
233,33.36,152.0,221.6,0.736,6283,1
297,75.73,113.0,233.2,0.305,3051,0
234,53.03,128.6,224.0,0.504,4868,1
267,44.86,134.4,215.8,0.59,4944,1
240,76.18,110.9,236.1,0.304,2508,0
244,74.28,107.7,244.5,0.368,3141,0
277,44.79,140.5,219.3,0.58,5108,1
235,39.22,143.1,218.2,0.67,5543,1
239,71.62,110.3,232.6,0.346,3344,0
278,68.78,122.5,239.7,0.412,3171,0
208,84.17,98.6,240.1,0.245,1363,0
243,70.01,115.7,243.4,0.383,3579,0
227,67.58,120.9,232.3,0.381,3847,0
248,69.26,119.1,250.1,0.368,3587,0
257,82.06,102.8,249.8,0.244,2129,0
242,25.93,151.3,211.4,0.761,7237,1
299,87.51,96.8,246.0,0.205,1947,0
291,82.14,106.1,250.9,0.252,2058,0
214,85.36,105.7,246.4,0.243,1663,0
264,79.45,99.8,244.8,0.265,2889,0
232,84.56,105.4,256.7,0.238,1840,0
271,38.51,140.3,219.9,0.682,5391,1
248,72.7,112.8,224.9,0.41,2476,0
295,69.24,111.9,236.6,0.406,3071,0
294,23.02,153.0,217.2,0.774,7040,1
205,81.25,113.9,244.1,0.323,1751,0
210,90.52,96.7,240.3,0.28,1344,0
202,69.0,116.3,234.9,0.516,2895,0
279,61.6,119.0,240.3,0.445,4358,0
222,66.23,129.0,225.4,0.403,3621,0
272,86.46,103.4,234.7,0.206,1656,0
233,73.86,112.1,233.1,0.404,3068,0
230,41.83,143.1,227.4,0.652,6040,1
260,44.42,138.7,209.6,0.665,4772,1
277,86.66,100.6,245.9,0.221,1959,0
256,86.54,100.9,248.1,0.269,1569,0
257,67.98,111.1,234.9,0.453,3462,0
273,31.56,146.7,206.0,0.696,6530,1
217,89.71,96.7,247.6,0.173,979,0
259,60.0,125.3,224.0,0.446,4200,0
228,74.98,110.4,239.6,0.313,2342,0
215,37.72,145.7,212.9,0.679,6268,1
232,50.41,132.6,227.2,0.546,4456,1
219,53.13,126.5,226.4,0.503,4410,1
232,69.44,121.9,228.1,0.373,3581,0
202,67.84,115.8,238.1,0.399,3029,0
274,82.55,107.0,242.0,0.256,2213,0
234,90.66,92.7,249.3,0.178,817,0
266,62.64,124.8,233.1,0.417,3270,0
274,81.96,98.8,248.6,0.253,2625,0
281,85.41,110.1,247.9,0.212,1302,0
207,43.37,140.9,223.8,0.633,5113,1
251,28.24,150.1,201.6,0.726,7108,1
241,74.03,114.4,235.6,0.334,2893,0
235,87.59,95.5,229.8,0.205,1377,0
280,83.35,103.3,234.3,0.258,1706,0
206,61.06,126.1,237.3,0.443,3630,0
231,60.61,125.8,227.3,0.447,3735,0
279,41.35,139.8,226.4,0.681,5365,1
239,69.06,117.6,230.0,0.425,3188,0
207,77.57,113.4,238.6,0.34,2382,0
217,84.92,105.7,244.3,0.216,2220,0
230,65.0,112.2,241.8,0.409,3979,0
224,82.33,105.0,248.1,0.272,2136,0
266,70.1,115.5,232.3,0.423,2576,0
217,67.63,112.5,231.0,0.501,3448,0
276,86.16,97.5,245.3,0.23,1606,0
231,91.74,103.0,261.6,0.175,949,0
206,68.16,114.2,234.8,0.372,3313,0
201,34.21,144.2,210.7,0.731,6790,1
260,43.29,135.0,216.0,0.631,5183,1
273,54.64,130.2,225.8,0.599,3986,1
213,65.65,120.3,234.9,0.405,3054,0
230,86.08,109.6,238.8,0.321,1569,0
275,63.76,118.7,237.7,0.416,3765,0
286,73.81,114.4,233.6,0.331,2382,0
272,34.05,138.5,223.4,0.717,6511,1
261,84.48,97.5,244.9,0.236,2447,0
274,30.75,154.2,211.8,0.734,7076,1
229,95.69,98.1,232.7,0.16,1027,0
206,71.84,115.7,234.3,0.348,2513,0
256,80.99,110.7,241.6,0.395,2616,0
255,84.53,98.9,243.8,0.235,2359,0
280,87.12,107.6,248.5,0.258,1440,0
224,90.51,93.9,244.5,0.201,1512,0
288,75.66,112.0,242.3,0.302,2439,0
249,86.51,112.6,239.2,0.208,1970,0
244,70.74,111.3,242.0,0.376,3400,0
298,79.22,113.1,246.7,0.275,2174,0
254,85.01,106.6,245.8,0.326,1298,0
209,89.75,96.6,251.1,0.304,1349,0
225,85.7,110.5,242.5,0.25,1477,0
259,80.91,102.6,240.6,0.288,2126,0
223,79.21,107.5,239.3,0.319,2946,0
216,85.49,104.9,252.0,0.295,1273,0
229,100.0,89.6,253.4,0.091,399,0
251,88.55,112.2,241.3,0.188,1572,0
209,44.76,131.9,221.4,0.589,5271,1
252,66.31,125.1,230.8,0.41,3115,0
272,71.56,105.1,237.6,0.343,3345,0
245,76.76,98.2,238.4,0.293,2328,0
269,54.08,129.2,218.8,0.531,4106,1
263,70.63,117.9,229.6,0.374,3524,0
249,86.42,107.5,242.5,0.25,2115,0
297,81.2,112.4,250.1,0.292,2278,0
261,83.55,104.8,232.2,0.259,1667,0
280,77.84,110.8,242.4,0.408,3019,0
264,74.03,113.0,247.6,0.316,2543,0
295,70.26,121.4,241.9,0.349,3108,0
243,45.99,131.0,222.6,0.708,5671,1
218,79.23,105.0,239.7,0.3,2677,0
218,69.23,119.6,239.4,0.48,3192,0
299,82.23,109.3,251.8,0.258,2054,0
279,100.0,95.4,256.8,0.143,350,0
230,77.99,108.4,241.5,0.309,2823,0
244,96.54,90.9,257.9,0.134,1430,0
203,60.0,126.8,231.6,0.456,4435,0
295,77.3,104.9,240.6,0.345,2471,0
243,89.55,105.5,250.6,0.208,2046,0
238,80.16,104.9,237.8,0.283,1703,0
224,49.47,131.8,242.7,0.542,4677,1
208,79.74,110.2,242.3,0.274,2675,0
276,89.85,95.7,245.8,0.178,2013,0
222,42.21,134.5,225.8,0.603,6073,1
208,90.66,102.6,253.9,0.171,1406,0
297,74.95,107.1,234.6,0.342,3271,0
254,77.67,110.0,230.0,0.335,2624,0
207,56.67,126.9,226.7,0.471,4570,1
228,71.33,106.8,238.4,0.406,3097,0
255,30.34,145.0,209.7,0.716,6270,1
220,77.26,110.7,239.8,0.292,2151,0
299,67.99,122.1,234.1,0.382,3495,0
287,56.04,124.3,218.5,0.481,4776,1
288,37.83,139.3,222.3,0.646,6023,1
251,73.59,115.0,243.4,0.34,2938,0
298,38.98,145.1,220.1,0.727,5702,1
232,54.43,132.5,229.8,0.501,4321,1
255,74.48,112.6,234.5,0.318,3282,0
274,36.35,142.0,216.8,0.732,5493,1
250,84.71,106.1,248.1,0.262,1983,0
285,74.87,111.0,230.5,0.359,2309,0
210,57.77,128.6,223.1,0.513,4282,1
244,79.26,105.6,232.5,0.394,2187,0
282,33.59,145.6,226.1,0.704,5762,1
218,78.33,110.6,238.9,0.403,1913,0
238,41.75,131.3,229.1,0.63,5906,1
299,83.06,109.8,242.7,0.242,1491,0
261,63.07,121.2,243.0,0.434,4308,0
235,81.66,94.3,249.8,0.316,1947,0
236,80.25,107.5,237.5,0.424,2854,0
220,31.07,146.9,215.3,0.818,6344,1
273,71.92,109.7,231.0,0.367,3339,0
210,84.92,110.7,248.2,0.251,1492,0
220,93.85,98.6,255.6,0.136,766,0
212,32.23,147.0,226.5,0.781,6498,1
275,89.79,98.9,255.2,0.174,2003,0
294,43.94,138.7,224.3,0.601,5851,1
208,93.98,88.6,251.3,0.137,1428,0
294,77.61,119.5,238.7,0.329,2869,0
291,43.96,137.8,232.6,0.604,5961,1
250,83.55,111.2,238.3,0.234,2310,0
203,70.38,111.8,230.0,0.352,2977,0
269,34.93,147.7,210.1,0.68,5925,1
252,65.0,115.0,239.7,0.442,3577,0
283,60.0,112.5,236.3,0.468,4524,0
229,71.89,117.5,239.7,0.333,2408,0
255,65.0,120.5,235.1,0.4,4083,0
289,90.66,95.8,240.3,0.191,1907,0
266,83.31,90.7,245.0,0.27,1566,0
264,90.51,96.2,254.7,0.17,839,0
296,71.06,115.7,230.1,0.45,3196,0
248,87.28,96.5,238.2,0.199,1163,0
217,87.44,101.2,247.5,0.208,1946,0
297,60.27,121.2,235.2,0.462,3810,0
213,91.0,92.8,252.4,0.18,1119,0
255,38.15,142.0,225.7,0.787,5565,1
275,43.84,129.1,222.6,0.613,5774,1
278,77.01,111.5,229.9,0.314,3081,0
270,49.04,133.7,227.6,0.585,4442,1
242,42.02,141.7,227.7,0.639,5083,1
218,83.02,108.9,239.4,0.264,2317,0
203,85.83,101.0,243.9,0.213,2304,0
230,80.79,95.6,228.9,0.291,2745,0
297,47.94,133.2,222.2,0.549,5475,1
268,77.04,104.9,249.5,0.327,2427,0
240,90.77,103.6,244.8,0.166,802,0
249,86.06,100.4,238.5,0.25,1193,0
233,29.8,153.0,225.7,0.775,5972,1
289,78.65,114.0,244.4,0.295,2424,0
245,62.32,119.0,234.6,0.446,3551,0
283,60.15,124.2,231.5,0.484,4560,0
205,76.32,110.3,235.4,0.322,2786,0
248,92.69,105.0,246.9,0.181,1610,0
260,72.95,118.1,247.6,0.348,3383,0
266,73.34,108.4,233.7,0.364,2718,0
202,70.28,112.8,244.3,0.367,2666,0
264,67.1,116.1,236.5,0.418,2827,0
283,27.83,148.1,214.9,0.733,7104,1
209,82.79,103.4,233.0,0.236,1499,0
233,48.56,131.6,226.8,0.564,5052,1
242,46.94,135.2,222.9,0.564,5140,1
225,73.74,111.9,228.4,0.391,2830,0
243,82.37,109.6,243.1,0.249,2663,0
289,51.14,128.5,223.1,0.541,4272,1
289,61.31,116.2,232.8,0.435,4023,0
260,59.15,122.7,224.9,0.478,3688,1
288,79.11,105.3,234.9,0.412,1911,0
281,84.39,109.2,244.5,0.224,2070,0
205,81.28,109.3,239.8,0.277,2106,0
238,88.23,105.2,244.0,0.188,1071,0
284,65.88,122.9,226.4,0.469,3608,0
244,84.15,95.6,243.4,0.331,2516,0
261,100.0,86.6,256.3,0.114,13,0
241,80.48,100.6,243.4,0.274,2019,0
201,80.88,112.5,239.8,0.253,2448,0
256,85.19,105.9,234.5,0.299,2253,0
238,43.28,139.8,216.2,0.591,5498,1
277,70.53,112.8,231.8,0.36,2941,0
288,80.58,104.7,246.9,0.277,1838,0
210,63.46,117.6,237.2,0.438,3301,0
235,83.96,106.2,245.5,0.245,2499,0
239,85.65,102.6,242.5,0.253,1227,0
267,34.82,148.2,224.5,0.708,6334,1
239,81.63,107.3,246.2,0.266,2245,0
256,77.84,112.1,227.9,0.384,2805,0
290,94.78,96.5,259.1,0.16,601,0
258,93.1,100.3,247.7,0.164,1324,0
209,88.42,102.8,251.8,0.186,1721,0
248,92.11,94.7,251.0,0.175,1668,0
288,76.35,112.1,231.8,0.372,3209,0
248,82.6,106.0,240.1,0.335,2293,0
298,77.48,108.4,228.6,0.309,2687,0
290,41.14,140.0,215.5,0.662,5226,1
226,80.83,110.3,242.8,0.255,2199,0
241,79.17,109.9,241.5,0.271,2678,0
218,77.98,112.4,236.4,0.322,3018,0
219,79.41,107.7,239.7,0.349,1997,0
236,48.71,138.2,225.0,0.56,4425,1
241,32.25,150.7,219.3,0.699,6680,1
235,74.16,108.7,234.5,0.387,2384,0
273,67.2,116.4,233.6,0.381,3573,0
215,86.78,97.8,237.7,0.259,1415,0
247,88.57,95.4,238.9,0.192,2110,0
288,37.12,154.2,224.7,0.646,6329,1
273,52.01,137.5,235.3,0.52,4791,1
220,78.69,112.7,242.0,0.311,1943,0
223,57.13,128.2,227.0,0.483,4353,1
292,69.32,113.9,232.8,0.418,2659,0
258,72.36,109.1,244.6,0.339,2448,0
287,78.53,107.4,217.4,0.289,2659,0
286,91.83,94.1,261.6,0.154,876,0
244,82.25,107.9,243.2,0.327,1609,0
252,31.46,148.9,199.5,0.758,6364,1
236,77.98,112.1,255.2,0.316,3053,0
263,53.86,130.2,212.7,0.526,4822,1
264,75.88,103.7,225.7,0.366,2660,0
267,87.22,100.2,240.1,0.22,1290,0
286,60.8,124.9,230.0,0.448,3620,0
273,93.15,96.9,255.9,0.149,1551,0
210,100.0,87.8,250.4,0.11,73,0
235,81.63,103.7,237.6,0.316,2239,0
256,21.96,153.7,207.7,0.794,7720,1
262,91.63,90.4,246.0,0.18,1255,0
286,82.78,104.5,251.7,0.24,2583,0
241,74.74,114.6,244.9,0.308,3031,0
282,70.28,113.4,232.5,0.357,3367,0
239,75.94,105.5,237.2,0.315,2548,0
214,81.93,109.3,231.4,0.258,1743,0
247,88.96,104.8,250.2,0.252,1223,0
214,82.84,102.8,242.8,0.252,1647,0
240,84.54,99.4,246.3,0.229,2183,0
224,76.66,109.3,243.5,0.318,2691,0
202,36.09,145.4,226.7,0.778,6147,1
266,47.31,133.0,221.2,0.636,4868,1
274,47.5,128.3,224.0,0.576,4753,1
213,73.47,116.4,247.3,0.337,3173,0
258,41.54,140.7,219.3,0.606,5249,1
250,100.0,96.2,252.0,0.082,132,0
213,90.42,98.3,263.1,0.18,1387,0
260,49.29,139.0,224.3,0.541,5175,1
226,82.97,103.6,253.5,0.244,1468,0
282,80.53,104.1,238.4,0.259,1966,0
261,78.26,106.5,237.8,0.308,2649,0
211,74.38,119.1,226.4,0.327,2668,0
251,64.64,119.3,236.7,0.409,3009,0
211,86.41,107.9,249.3,0.365,2001,0
272,64.62,118.2,233.6,0.52,3254,0
229,86.51,95.9,247.8,0.289,1474,0
248,76.91,112.4,245.0,0.29,2558,0
269,70.45,112.6,227.4,0.458,3605,0
284,57.79,127.1,229.7,0.476,4108,1
251,37.65,143.8,228.2,0.646,5384,1
207,73.34,113.4,236.1,0.35,2797,0
225,74.27,118.5,230.1,0.317,2626,0
261,33.94,147.2,222.7,0.711,5755,1
204,55.94,127.9,229.2,0.497,3929,1
237,94.62,93.2,249.4,0.151,1177,0
232,66.29,120.8,231.5,0.391,4043,0
230,100.0,91.8,258.0,0.087,1062,0
295,65.0,118.1,229.9,0.41,3972,0
294,58.19,129.3,238.2,0.517,3846,1
289,25.64,152.4,212.1,0.759,7021,1
286,78.9,110.3,247.0,0.38,1966,0
289,82.27,99.8,248.1,0.353,2025,0
218,76.21,113.9,232.3,0.318,2904,0
239,83.47,101.2,246.3,0.285,1665,0
205,50.52,134.8,223.7,0.545,5236,1
279,87.09,106.1,249.3,0.216,1980,0
286,81.82,107.1,242.1,0.327,2345,0
202,70.1,120.0,224.8,0.358,3603,0
216,84.27,99.1,248.6,0.312,1665,0
216,83.65,103.6,230.1,0.246,2522,0
292,56.17,124.7,229.2,0.526,4197,1
279,75.72,108.0,250.5,0.309,2544,0
227,38.17,136.2,226.9,0.667,6242,1
204,90.91,98.1,249.9,0.191,1803,0
241,41.82,143.2,217.4,0.63,5805,1
258,89.31,104.2,246.2,0.213,1380,0
204,50.32,128.0,231.5,0.608,5292,1
246,34.56,143.7,211.8,0.681,6504,1
253,84.17,100.5,246.3,0.223,1871,0
298,70.98,111.4,231.4,0.377,2929,0
218,88.91,98.2,244.7,0.196,1561,0
218,78.09,108.7,237.6,0.287,2921,0
243,85.07,101.5,246.8,0.248,2264,0
231,73.71,106.8,241.3,0.322,2286,0
291,43.17,142.2,234.2,0.592,5653,1
278,72.99,113.7,236.7,0.324,2892,0
225,66.75,119.8,236.1,0.386,2997,0
233,74.13,113.8,245.3,0.327,2210,0
263,69.67,118.2,235.7,0.516,3086,0
287,36.3,144.8,218.1,0.662,5697,1
220,61.39,119.5,234.9,0.441,3579,0
229,73.31,118.8,233.8,0.349,3012,0
260,80.03,109.5,242.7,0.338,2297,0
285,98.12,88.0,246.6,0.106,412,0
228,56.41,123.5,226.6,0.627,4782,1
246,66.18,126.7,246.8,0.498,3478,0
268,66.88,117.5,233.4,0.479,2944,0
242,71.39,111.6,238.1,0.357,2666,0
277,73.43,110.5,222.0,0.338,3423,0
251,100.0,91.8,255.1,0.103,572,0
288,89.67,96.9,258.7,0.175,1767,0
260,32.57,147.8,210.3,0.764,6928,1
291,33.19,156.0,222.3,0.703,6074,1
285,37.32,137.0,214.3,0.65,5363,1
224,75.89,108.9,229.3,0.31,2765,0
289,75.29,111.3,236.3,0.365,2129,0
212,90.27,91.2,243.0,0.209,1298,0
228,79.3,109.7,241.8,0.275,1993,0
204,95.07,97.8,248.0,0.138,1457,0
210,59.99,118.5,224.5,0.467,3498,1
272,32.27,147.2,218.4,0.694,6807,1
211,61.84,123.2,238.6,0.525,3752,0
218,63.01,123.7,236.1,0.422,3710,0
240,63.34,131.8,233.4,0.417,3145,0
280,75.72,107.7,238.7,0.405,2927,0
281,64.61,122.2,236.5,0.421,3852,0
296,92.4,95.9,245.0,0.201,1439,0
205,78.01,107.5,245.5,0.328,2079,0
214,86.15,101.8,237.2,0.228,1704,0
239,75.08,112.8,228.3,0.309,3109,0
228,88.25,100.0,249.7,0.191,1005,0
209,60.35,124.8,224.3,0.441,4280,0
252,79.51,107.1,236.7,0.29,2643,0
246,85.01,99.0,238.0,0.291,2398,0
243,85.85,105.3,248.3,0.244,1887,0
202,76.82,113.8,235.0,0.343,2357,0
242,62.89,125.5,240.4,0.441,3233,0
245,37.95,145.4,223.0,0.649,6306,1
221,76.08,107.2,240.9,0.313,2689,0
279,76.95,105.8,249.4,0.298,2332,0
288,100.0,93.7,246.9,0.244,1021,0
292,60.06,119.1,231.3,0.443,4241,0
268,74.81,108.7,224.9,0.347,2248,0
267,54.66,137.1,224.4,0.51,4631,1
215,86.45,103.5,237.1,0.204,2158,0
239,71.79,114.6,242.4,0.368,2703,0
200,85.12,95.2,251.9,0.265,1527,0
255,91.01,95.0,245.9,0.303,1903,0
276,79.12,111.1,254.7,0.29,2630,0
266,89.88,92.7,241.9,0.264,1925,0
201,79.31,109.2,234.0,0.266,2190,0
255,36.46,138.5,214.3,0.742,6504,1
288,49.09,130.8,226.8,0.538,5036,1
210,82.75,98.4,248.7,0.341,2136,0
252,33.68,146.8,220.8,0.686,5952,1
225,89.81,91.9,244.9,0.243,896,0
293,88.85,99.1,253.1,0.229,1580,0
255,50.41,134.7,222.1,0.563,5392,1
277,24.6,154.9,228.5,0.764,6880,1
252,41.48,141.6,226.8,0.618,6101,1
289,46.88,136.1,211.2,0.672,4594,1
228,89.3,98.7,243.7,0.178,1179,0
274,70.73,114.6,231.9,0.384,2828,0
242,89.14,100.4,259.2,0.202,1367,0
257,72.63,108.9,231.9,0.351,2993,0
268,87.67,98.9,232.2,0.276,2054,0
217,92.06,104.9,254.2,0.182,1360,0
286,64.46,122.1,215.7,0.427,3171,0
272,66.53,123.4,232.0,0.405,2887,0
240,60.04,125.3,235.4,0.445,4230,0
259,81.28,103.0,239.9,0.335,2449,0
266,77.08,108.3,248.5,0.317,1954,0
245,75.24,104.1,241.3,0.379,2209,0
263,71.45,119.8,231.4,0.588,3486,0
255,83.31,107.8,244.7,0.248,2125,0
277,50.91,128.4,236.0,0.545,4730,1
223,83.66,106.9,245.1,0.409,1499,0
200,56.15,130.0,231.6,0.475,4064,1
240,75.77,110.9,242.1,0.307,2923,0
282,92.16,98.6,243.9,0.172,1351,0
212,89.54,101.2,236.9,0.23,1540,0
286,70.03,117.0,238.4,0.356,3502,0
240,22.27,156.7,218.6,0.811,7483,1
220,87.78,100.7,249.4,0.214,1381,0
246,65.66,116.9,225.6,0.407,4027,0
281,94.54,98.3,252.1,0.195,1186,0
285,81.35,113.8,248.0,0.26,1740,0
261,74.22,107.4,245.6,0.335,2805,0
252,80.1,107.0,245.4,0.276,2199,0
280,93.61,92.8,250.6,0.222,1510,0
290,47.02,137.2,219.6,0.58,5619,1
279,90.26,100.0,246.2,0.175,1086,0
296,91.95,97.4,254.2,0.166,1553,0
283,76.79,107.4,234.8,0.298,2619,0
204,79.28,105.7,235.9,0.273,2843,0
201,81.36,102.8,246.7,0.287,1674,0
259,62.94,114.6,234.5,0.596,4001,0
295,72.7,118.1,246.4,0.337,3483,0
229,60.02,126.7,236.1,0.444,4090,0
296,37.39,148.4,214.9,0.668,5690,1
285,86.79,99.8,254.6,0.202,1916,0
214,100.0,92.0,254.4,0.107,28,0
249,31.46,144.9,219.2,0.73,6490,1
222,44.4,135.0,219.9,0.603,5194,1
207,40.18,149.0,222.8,0.635,5222,1
269,40.78,138.8,216.9,0.669,6127,1
221,69.24,119.9,223.0,0.357,3186,0
255,64.7,121.0,244.1,0.412,4056,0
267,91.83,91.4,243.0,0.189,1004,0
243,83.56,103.4,240.3,0.233,1773,0
207,80.93,107.7,238.4,0.312,2803,0
206,71.26,117.3,247.8,0.349,3106,0
237,79.25,100.5,244.2,0.296,2215,0
204,68.44,113.0,239.1,0.434,3583,0
287,79.73,108.5,247.4,0.28,1791,0
216,83.34,100.4,248.1,0.234,2339,0
202,74.57,116.5,240.1,0.378,2342,0
214,72.43,113.2,238.7,0.354,2367,0
269,75.08,113.1,248.0,0.343,3311,0
258,88.15,105.3,238.9,0.188,1249,0
267,82.02,100.4,237.5,0.434,2607,0
234,63.93,122.5,236.8,0.538,3670,0
232,35.03,145.8,219.0,0.672,5719,1
267,85.43,103.0,242.6,0.286,1864,0
211,81.87,104.5,257.0,0.265,1774,0
239,48.49,134.4,217.2,0.551,4469,1
210,80.24,95.1,242.1,0.28,2047,0
242,84.31,108.3,245.7,0.272,1915,0
296,37.44,137.8,215.8,0.663,6116,1
285,88.77,106.6,242.5,0.202,1363,0
267,77.77,105.1,238.6,0.281,2241,0
265,73.55,108.5,247.6,0.318,2781,0
237,89.73,100.3,244.7,0.194,1410,0
270,89.21,100.3,249.1,0.264,1910,0
283,92.75,98.0,245.0,0.201,742,0
255,53.3,131.1,231.2,0.558,4077,1
210,63.51,120.5,239.0,0.411,3723,0
269,81.64,104.1,241.4,0.247,2264,0
212,80.34,109.0,245.9,0.265,2025,0
232,92.29,93.8,247.6,0.174,912,0
219,28.16,151.5,213.3,0.727,7139,1
205,86.13,95.0,247.6,0.257,1431,0
276,27.07,153.0,214.3,0.761,6976,1
264,71.75,114.4,238.4,0.401,3248,0
240,76.36,109.9,230.7,0.309,2709,0
238,76.59,116.7,232.2,0.39,2470,0
264,81.67,111.6,232.0,0.289,2545,0
253,94.8,98.1,241.2,0.222,965,0
223,53.55,133.1,229.7,0.516,4055,1
248,70.81,115.2,234.3,0.45,2491,0
277,71.71,115.3,233.2,0.354,3510,0
255,70.81,116.5,247.3,0.392,3474,0
280,78.83,110.4,248.1,0.386,2856,0
250,88.06,100.4,236.4,0.199,1321,0
241,89.64,101.0,241.6,0.182,1201,0
274,76.24,110.5,233.7,0.299,2732,0
220,49.92,134.3,225.3,0.577,5332,1
262,96.74,96.4,243.0,0.117,1346,0
263,65.15,117.0,229.2,0.445,3352,0
