parcel_id,parcel_value,prior_claims,account_age_days,claim_lag_days,fraud_flag
6103,35.91,0,1501,9,0
6104,8.06,1,1744,26,0
6105,200.0,2,420,10,0
6106,51.59,1,792,19,0
6107,33.56,0,1051,9,0
6108,23.59,1,760,19,0
6109,48.79,1,1709,25,0
6110,38.68,1,1000,16,0
6111,62.25,0,1425,22,0
6112,13.63,0,371,22,0
6113,31.57,0,1215,12,0
6114,30.62,0,456,10,0
6115,105.31,0,97,25,0
6116,19.7,0,871,21,0
6117,52.89,0,215,26,0
6118,11.07,1,1321,16,0
6119,31.52,0,1715,27,0
6120,36.66,7,141,2,1
6121,26.78,0,618,6,0
6122,13.07,0,784,26,0
6123,28.16,1,1347,26,0
6124,60.28,0,1659,21,0
6125,48.89,0,1128,28,0
6126,31.8,0,255,24,0
6127,71.94,0,1226,22,0
6128,50.47,1,1731,22,0
6129,13.73,0,978,26,0
6130,34.48,4,84,2,1
6131,20.1,2,1411,7,0
6132,38.71,0,1508,16,0
6133,65.29,0,1690,8,0
6134,48.49,1,1093,21,0
6135,180.87,1,1465,8,0
6136,57.16,0,1455,28,0
6137,14.81,0,674,18,0
6138,15.58,0,1129,9,0
6139,58.17,2,1224,24,0
6140,121.89,2,324,29,0
6141,21.33,0,631,16,0
6142,26.04,0,1272,19,0
6143,12.57,0,93,22,0
6144,181.89,1,225,12,0
6145,50.56,0,886,27,0
6146,20.76,0,843,28,0
6147,276.01,0,8,1,1
6148,44.71,0,326,21,0
6149,63.46,0,758,8,0
6150,111.37,1,1600,22,0
6151,63.3,0,1375,15,0
6152,34.03,1,1475,28,0
6153,15.25,0,365,16,0
6154,46.55,1,1023,7,0
6155,19.44,0,1616,26,0
6156,41.73,2,470,12,0
6157,31.9,1,266,8,0
6158,249.62,1,28,4,1
6159,37.41,0,684,25,0
6160,39.95,0,1234,6,0
6161,388.05,6,10,2,1
6162,16.51,1,762,14,0
6163,21.18,1,923,12,0
6164,61.98,0,309,11,0
6165,35.62,1,1073,13,0
6166,33.74,1,443,6,0
6167,75.16,0,375,19,0
6168,11.61,0,1579,14,0
6169,24.6,0,909,9,0
6170,461.07,0,20,0,1
6171,28.91,1,393,23,0
6172,15.96,1,1633,16,0
6173,53.9,0,1483,20,0
6174,7.97,0,194,8,0
6175,26.6,2,508,8,0
6176,27.98,0,876,23,0
6177,14.01,2,133,22,0
6178,61.34,0,568,21,0
6179,48.8,0,1574,22,0
6180,26.34,0,1396,7,0
6181,53.29,0,969,17,0
6182,18.63,0,921,26,0
6183,82.02,0,1544,15,0
6184,83.15,0,421,13,0
6185,8.64,1,548,15,0
6186,21.94,1,997,23,0
6187,44.33,5,223,1,1
6188,8.32,2,1307,28,0
6189,25.15,0,487,15,0
6190,295.82,5,17,4,1
6191,15.69,1,1680,19,0
6192,10.16,1,818,24,0
6193,51.55,2,1702,17,0
6194,44.98,0,429,12,0
6195,18.93,1,255,21,0
6196,46.13,0,145,23,0
6197,77.69,1,1207,13,0
6198,14.48,0,1626,17,0
6199,45.73,2,604,17,0
6200,13.09,1,1656,18,0
6201,424.05,1,13,1,1
6202,26.38,1,495,10,0
6203,22.81,0,558,15,0
6204,8.27,0,1612,16,0
6205,21.74,0,1497,23,0
6206,53.99,2,1152,5,0
6207,83.69,0,1284,20,0
6208,11.27,1,1430,27,0
6209,32.92,0,348,21,0
6210,36.99,0,867,10,0
6211,88.4,0,274,9,0
6212,87.23,0,1435,20,0
6213,32.29,0,1012,26,0
6214,28.82,0,339,5,0
6215,154.22,0,486,29,0
6216,73.86,1,1419,23,0
6217,30.05,0,1186,15,0
6218,52.4,1,884,13,0
6219,78.9,1,1644,8,0
6220,55.12,0,1407,6,0
6221,94.45,1,1298,23,0
6222,76.24,0,1271,6,0
6223,33.07,1,596,10,0
6224,101.78,1,1711,19,0
6225,187.19,1,163,20,0
6226,21.09,2,1087,15,0
6227,20.17,0,1448,10,0
6228,24.99,1,1247,5,0
6229,20.08,1,733,17,0
6230,21.57,2,116,26,0
6231,78.66,0,1091,23,0
6232,11.37,0,1441,5,0
6233,20.96,0,1252,12,0
6234,20.79,1,1324,5,0
6235,122.97,1,1702,16,0
6236,94.37,0,184,23,0
6237,14.57,0,1395,29,0
6238,18.72,1,454,7,0
6239,104.08,0,1741,19,0
6240,47.23,0,184,20,0
6241,20.72,0,1318,7,0
6242,13.54,0,1497,20,0
6243,103.71,0,1482,6,0
6244,12.9,0,1473,12,0
6245,23.29,0,296,5,0
6246,35.06,0,959,27,0
6247,62.67,1,1526,12,0
6248,43.63,0,1364,24,0
6249,5.98,0,849,10,0
6250,26.76,0,1484,17,0
6251,53.45,0,1574,8,0
6252,71.44,2,379,15,0
6253,24.6,0,1116,23,0
6254,30.8,0,1314,9,0
6255,21.82,1,1237,13,0
6256,30.66,2,213,8,0
6257,74.39,0,1688,12,0
6258,13.66,1,227,22,0
6259,21.14,0,1393,20,0
6260,38.0,0,798,9,0
6261,9.42,1,603,11,0
6262,74.24,2,794,11,0
6263,19.43,0,738,9,0
6264,31.88,2,1600,21,0
6265,7.25,0,226,19,0
6266,47.04,0,1487,15,0
6267,18.68,1,1167,25,0
6268,258.34,5,10,6,1
6269,47.0,1,1784,7,0
6270,19.09,0,781,22,0
6271,12.53,0,488,28,0
6272,47.67,2,518,16,0
6273,39.59,0,1240,18,0
6274,60.87,2,636,27,0
6275,14.62,0,1583,9,0
6276,35.07,0,1080,10,0
6277,176.8,2,754,25,0
6278,16.45,2,1397,26,0
6279,11.08,0,1344,9,0
6280,15.1,2,1741,18,0
6281,38.9,0,1044,22,0
6282,15.31,2,1709,18,0
6283,18.19,1,946,12,0
6284,21.98,0,1450,23,0
6285,54.73,0,830,26,0
6286,30.14,0,1263,19,0
6287,36.31,7,134,1,1
6288,20.03,1,852,18,0
6289,23.72,0,1085,13,0
6290,36.82,2,233,14,0
6291,200.0,0,1129,29,0
6292,17.66,2,275,5,0
6293,35.47,1,236,13,0
6294,47.03,1,1567,10,0
6295,299.01,0,10,4,1
6296,31.44,1,1002,24,0
6297,46.24,1,1095,11,0
6298,55.3,1,1617,22,0
6299,32.65,0,545,17,0
6300,97.47,0,650,18,0
6301,49.99,0,453,14,0
6302,61.02,0,870,26,0
6303,45.5,2,1218,15,0
6304,54.99,4,84,1,1
6305,31.49,0,624,24,0
6306,29.46,2,1493,5,0
6307,56.41,1,378,18,0
6308,9.07,0,985,22,0
6309,149.75,1,783,13,0
6310,43.8,0,939,10,0
6311,25.55,0,1536,19,0
6312,5.49,0,662,12,0
6313,17.47,1,410,15,0
6314,44.02,4,307,1,1
6315,6.06,2,619,15,0
6316,46.88,1,149,12,0
6317,18.29,0,1023,20,0
6318,109.64,1,1767,27,0
6319,18.91,0,1779,19,0
6320,37.73,1,1026,29,0
6321,34.21,5,339,2,1
6322,64.63,1,1482,12,0
6323,29.67,2,1680,14,0
6324,78.3,1,568,28,0
6325,30.87,1,1768,15,0
6326,22.88,0,558,14,0
6327,13.0,0,1281,19,0
6328,57.93,4,298,0,1
6329,15.36,0,1794,6,0
6330,23.14,1,929,18,0
6331,29.11,1,1308,17,0
6332,40.66,1,252,11,0
6333,75.58,1,565,17,0
6334,47.47,1,582,29,0
6335,8.4,1,307,10,0
6336,29.77,0,158,14,0
6337,18.61,0,1783,10,0
6338,51.47,0,1589,25,0
6339,272.46,1,12,3,1
6340,61.75,0,789,21,0
6341,175.39,0,19,3,1
6342,39.9,0,1113,21,0
6343,13.99,1,856,19,0
6344,18.55,0,1424,29,0
6345,17.02,0,337,7,0
6346,58.85,1,932,29,0
6347,103.71,2,158,24,0
6348,66.21,0,1200,22,0
6349,18.02,2,252,25,0
6350,12.64,0,569,27,0
6351,111.81,1,116,12,0
6352,20.18,0,878,7,0
6353,18.14,0,641,14,0
6354,13.93,1,1783,16,0
6355,11.75,2,1409,27,0
6356,12.4,1,1609,17,0
6357,103.57,0,203,5,0
6358,32.59,0,215,21,0
6359,57.45,0,1401,6,0
6360,32.38,1,584,23,0
6361,81.3,2,1000,25,0
6362,200.0,0,1185,5,0
6363,14.22,1,325,18,0
6364,321.79,3,3,3,1
6365,59.92,0,1756,7,0
6366,14.83,0,1566,11,0
6367,28.49,0,579,8,0
6368,5.9,0,1593,12,0
6369,53.58,1,813,21,0
6370,60.83,1,1193,21,0
6371,20.88,2,969,10,0
6372,11.25,1,678,23,0
6373,40.47,1,1305,22,0
6374,29.13,0,1112,28,0
6375,81.44,2,1147,18,0
6376,15.16,0,207,14,0
6377,239.99,0,28,0,1
6378,66.32,1,1583,8,0
6379,19.26,0,724,18,0
6380,36.75,1,984,19,0
6381,29.87,2,621,28,0
6382,7.05,1,534,22,0
6383,37.74,0,595,29,0
6384,41.8,0,272,21,0
6385,33.87,0,1197,20,0
6386,54.21,1,1563,20,0
6387,102.32,0,100,8,0
6388,5.92,1,1646,24,0
6389,38.54,0,99,15,0
6390,56.25,2,690,17,0
6391,17.25,1,662,11,0
6392,36.63,0,634,14,0
6393,28.17,1,778,5,0
6394,52.88,0,1154,24,0
6395,32.82,0,469,11,0
6396,68.87,0,1583,25,0
6397,38.93,0,1364,7,0
6398,78.44,1,356,13,0
6399,28.86,1,1550,17,0
6400,27.41,0,1710,18,0
6401,9.31,0,1772,14,0
6402,130.91,0,217,14,0
6403,28.45,1,1105,13,0
6404,107.18,0,344,23,0
6405,58.45,0,173,11,0
6406,69.44,0,1179,12,0
6407,18.48,0,1243,14,0
6408,26.41,1,784,8,0
6409,8.78,0,557,11,0
6410,18.82,2,1665,11,0
6411,15.86,0,983,24,0
6412,26.06,1,238,29,0
6413,25.65,2,1752,15,0
6414,44.78,0,869,15,0
6415,42.81,0,1130,9,0
6416,23.55,1,1011,26,0
6417,16.49,0,1344,6,0
6418,145.06,2,1539,20,0
6419,43.74,0,805,26,0
6420,436.63,3,10,4,1
6421,26.43,0,1069,12,0
6422,11.81,1,730,17,0
6423,104.46,2,183,21,0
6424,21.38,8,164,1,1
6425,13.74,0,140,7,0
6426,11.19,0,749,26,0
6427,165.46,0,1467,20,0
6428,41.21,0,1082,9,0
6429,25.16,1,675,16,0
6430,35.16,0,757,19,0
6431,81.45,2,561,18,0
6432,51.0,1,272,14,0
6433,31.44,0,1792,27,0
6434,31.75,0,618,26,0
6435,21.29,0,1318,24,0
6436,43.13,1,570,27,0
6437,9.67,0,1071,17,0
6438,419.68,3,10,6,1
6439,17.16,1,1312,10,0
6440,5.0,0,353,18,0
6441,41.31,2,364,24,0
6442,21.55,0,1278,11,0
6443,117.12,0,1168,11,0
6444,40.26,0,1397,29,0
6445,120.42,0,593,18,0
6446,13.67,1,1062,15,0
6447,173.52,0,1674,23,0
6448,28.44,0,96,20,0
6449,57.44,1,677,12,0
6450,20.17,0,1621,20,0
6451,71.42,0,152,19,0
6452,9.01,0,584,28,0
6453,31.83,0,283,12,0
6454,15.17,0,1410,20,0
6455,233.18,1,19,3,1
6456,6.8,1,1022,18,0
6457,102.52,0,1198,8,0
6458,33.29,0,424,20,0
6459,150.13,0,1536,23,0
6460,29.39,2,527,23,0
6461,60.74,0,554,22,0
6462,18.31,0,427,5,0
6463,33.08,0,1646,14,0
6464,31.48,0,111,25,0
6465,34.9,0,215,26,0
6466,51.81,1,773,12,0
6467,302.4,6,1,6,1
6468,22.88,1,350,15,0
6469,5.0,1,158,29,0
6470,10.32,1,175,5,0
6471,111.09,0,1663,18,0
6472,24.32,1,1704,7,0
6473,12.83,1,813,26,0
6474,36.86,1,210,7,0
6475,70.4,0,714,16,0
6476,23.0,1,278,14,0
6477,20.0,7,180,0,1
6478,7.46,0,822,28,0
6479,10.79,1,1156,11,0
6480,27.43,1,1299,29,0
6481,130.18,1,1289,10,0
6482,32.69,0,339,28,0
6483,23.89,2,1660,10,0
6484,25.36,8,339,1,1
6485,47.05,0,852,28,0
6486,8.75,0,931,10,0
6487,21.6,1,916,27,0
6488,81.84,0,1567,16,0
6489,11.14,0,745,10,0
6490,11.69,0,1662,22,0
6491,15.06,0,689,16,0
6492,110.34,1,1572,8,0
6493,38.68,0,410,28,0
6494,80.06,0,127,14,0
6495,112.85,0,637,16,0
6496,17.4,0,1314,18,0
6497,14.21,1,957,17,0
6498,54.24,0,574,25,0
6499,54.3,1,1470,7,0
6500,60.58,0,511,28,0
6501,6.4,0,907,7,0
6502,77.65,2,843,10,0
6503,16.69,0,1454,16,0
6504,66.78,1,556,13,0
6505,56.94,0,821,21,0
6506,61.04,0,1776,22,0
6507,34.13,0,1087,16,0
6508,13.2,1,1196,25,0
6509,33.68,1,1086,10,0
6510,12.32,0,780,26,0
6511,80.97,0,496,19,0
6512,114.42,1,466,22,0
6513,12.59,1,104,11,0
6514,39.77,0,590,26,0
6515,16.83,1,823,13,0
6516,41.11,0,276,28,0
6517,62.23,1,317,24,0
6518,8.52,0,1320,27,0
6519,18.26,0,943,23,0
6520,36.8,0,1051,20,0
6521,49.62,2,1361,10,0
6522,37.62,0,255,7,0
6523,55.22,1,1702,27,0
6524,15.33,0,726,26,0
6525,12.43,0,1228,17,0
6526,198.66,0,739,11,0
6527,43.74,0,415,18,0
6528,44.91,0,984,29,0
6529,18.93,0,1621,9,0
6530,5.0,0,716,25,0
6531,37.31,0,1744,5,0
6532,60.31,0,1178,29,0
6533,17.87,0,634,22,0
6534,90.39,1,1269,15,0
6535,27.18,0,709,19,0
6536,8.86,1,390,20,0
6537,8.09,0,957,21,0
6538,17.38,1,915,11,0
6539,118.43,8,74,1,1
6540,20.87,1,532,9,0
6541,46.89,0,1641,21,0
6542,76.01,1,1293,10,0
6543,43.38,1,400,7,0
6544,14.37,1,1001,14,0
6545,31.1,0,1482,16,0
6546,64.96,0,99,16,0
6547,39.0,0,1345,18,0
6548,8.32,0,871,18,0
6549,77.67,1,1193,24,0
6550,27.04,0,1702,28,0
6551,43.52,0,1514,9,0
6552,23.51,1,676,9,0
6553,15.76,1,868,10,0
6554,55.85,0,604,23,0
6555,41.28,0,1091,18,0
6556,101.42,1,327,10,0
6557,56.47,1,543,27,0
6558,7.49,0,1069,29,0
6559,17.1,0,877,24,0
6560,36.19,1,1406,6,0
6561,79.59,0,1257,18,0
6562,41.4,0,1340,18,0
6563,122.26,0,1788,25,0
6564,22.47,0,1197,5,0
6565,44.74,0,686,14,0
6566,25.08,0,406,20,0
6567,17.71,0,166,29,0
6568,59.05,4,336,1,1
6569,28.72,1,390,27,0
6570,11.14,1,1712,26,0
6571,20.88,1,340,28,0
6572,194.67,0,1210,14,0
6573,17.99,1,672,23,0
6574,19.19,1,1330,11,0
6575,21.46,1,1420,11,0
6576,38.0,0,821,16,0
6577,5.0,0,1397,21,0
6578,96.46,0,577,15,0
6579,9.25,0,1468,11,0
6580,31.28,1,1161,12,0
6581,59.51,2,1633,11,0
6582,283.82,1,7,4,1
6583,72.22,0,355,17,0
6584,28.66,0,1242,14,0
6585,34.12,1,1496,21,0
6586,134.57,1,1388,16,0
6587,22.35,1,320,19,0
6588,134.96,1,1466,11,0
6589,49.04,1,521,16,0
6590,20.14,1,706,16,0
6591,63.58,1,159,28,0
6592,488.72,0,23,2,1
6593,21.39,0,1388,22,0
6594,19.4,1,1558,8,0
6595,39.13,0,593,27,0
6596,25.27,0,1383,7,0
6597,57.24,0,801,28,0
6598,21.68,0,451,16,0
6599,75.13,0,1043,23,0
6600,491.1,5,12,5,1
6601,12.19,0,278,29,0
6602,110.93,0,1372,28,0
6603,33.09,1,1622,20,0
6604,29.43,0,128,26,0
6605,65.01,0,582,13,0
6606,31.47,0,252,26,0
6607,117.65,1,1278,7,0
6608,14.28,0,247,29,0
6609,12.61,0,101,5,0
6610,33.33,0,1264,24,0
6611,27.87,0,295,22,0
6612,27.76,0,792,28,0
6613,13.17,2,96,15,0
6614,150.47,1,1303,16,0
6615,70.11,1,1254,26,0
6616,26.99,0,691,18,0
6617,20.76,2,650,16,0
6618,25.12,2,1716,12,0
6619,34.94,1,1691,26,0
6620,18.14,0,879,20,0
6621,45.67,2,1674,10,0
6622,17.88,1,1303,28,0
6623,14.18,0,1585,8,0
6624,35.57,1,1423,27,0
6625,41.7,0,1234,29,0
6626,29.27,0,262,26,0
6627,110.15,0,1456,27,0
6628,62.75,1,1690,25,0
6629,16.07,1,1767,18,0
6630,95.56,0,511,5,0
6631,19.14,1,1434,19,0
6632,200.0,1,1158,13,0
6633,38.03,2,1234,26,0
6634,23.09,1,1171,5,0
6635,82.74,0,268,23,0
6636,62.57,1,1524,15,0
6637,14.5,1,559,6,0
6638,19.95,1,1226,22,0
6639,48.19,0,331,24,0
6640,16.39,0,1053,29,0
6641,23.94,0,1565,11,0
6642,26.47,1,533,8,0
6643,34.96,1,1720,29,0
6644,10.82,0,1185,27,0
6645,13.46,1,726,28,0
6646,200.0,1,672,28,0
6647,43.28,0,1682,21,0
6648,31.53,1,264,14,0
6649,59.23,1,645,13,0
6650,75.18,0,1499,18,0
6651,6.49,0,1674,23,0
6652,37.5,2,1447,13,0
6653,52.18,0,1022,21,0
6654,130.98,1,196,29,0
6655,51.62,0,1106,6,0
6656,17.82,1,1539,26,0
6657,56.17,0,219,7,0
6658,18.38,2,318,24,0
6659,46.92,1,1324,25,0
6660,7.75,0,605,7,0
6661,14.78,0,1021,10,0
6662,16.52,1,164,9,0
6663,159.73,0,1029,22,0
6664,88.79,1,1527,28,0
6665,11.72,1,1431,12,0
6666,36.77,1,1109,16,0
6667,105.17,1,476,11,0
6668,49.14,1,1797,7,0
6669,24.73,0,321,10,0
6670,81.91,0,1151,13,0
6671,52.27,2,1179,29,0
6672,59.45,2,1368,29,0
6673,200.0,0,1019,13,0
6674,221.37,1,3,0,1
6675,20.95,0,971,16,0
6676,42.59,0,768,18,0
6677,9.19,1,773,5,0
6678,48.61,0,1227,29,0
6679,30.04,1,971,28,0
6680,29.02,0,1456,7,0
6681,39.95,0,1188,9,0
6682,117.1,1,220,7,0
6683,60.53,1,929,7,0
6684,33.54,0,1318,28,0
6685,118.2,1,1691,15,0
6686,11.25,1,921,20,0
6687,27.46,1,1637,19,0
6688,20.0,6,322,2,1
6689,16.6,1,1514,11,0
6690,163.59,0,1660,15,0
6691,43.05,1,1768,23,0
6692,18.49,1,1470,10,0
6693,14.62,0,167,15,0
6694,9.19,2,353,15,0
6695,69.52,0,1065,29,0
6696,100.08,0,178,29,0
6697,19.79,2,108,17,0
6698,15.03,0,861,25,0
6699,81.18,2,647,7,0
6700,48.3,0,855,25,0
6701,25.97,0,1676,24,0
6702,43.32,0,517,17,0
6703,6.9,1,604,14,0
6704,59.06,1,782,26,0
6705,34.43,2,292,15,0
6706,46.8,2,565,6,0
6707,92.94,1,1121,7,0
6708,16.6,0,1721,6,0
6709,38.87,1,1178,17,0
6710,79.67,0,1681,22,0
6711,28.46,1,143,24,0
6712,11.29,1,1530,19,0
6713,135.2,1,1337,5,0
6714,37.61,0,372,23,0
6715,61.7,1,1763,21,0
6716,12.46,1,827,21,0
6717,121.51,0,691,29,0
6718,111.19,4,24,0,1
6719,19.14,0,1054,22,0
6720,35.13,1,1155,13,0
6721,73.45,0,1079,21,0
6722,18.25,1,206,26,0
6723,29.56,1,1033,9,0
6724,105.44,0,610,9,0
6725,40.41,0,307,11,0
6726,5.86,0,1648,13,0
6727,10.32,0,1204,28,0
6728,98.23,0,1651,10,0
6729,53.42,2,998,7,0
6730,27.49,1,1015,24,0
6731,26.06,1,1244,20,0
6732,20.23,0,515,11,0
6733,8.46,0,195,29,0
6734,84.19,1,908,11,0
6735,33.03,2,1183,22,0
6736,6.48,0,280,16,0
6737,18.15,0,1001,10,0
6738,31.08,0,946,28,0
6739,21.49,0,289,7,0
6740,40.82,0,1158,24,0
6741,157.0,1,3,1,1
6742,28.87,2,979,18,0
6743,32.11,0,757,26,0
6744,130.92,0,559,11,0
6745,20.89,0,1691,25,0
6746,10.21,0,1396,26,0
6747,44.39,1,1262,27,0
6748,46.59,1,346,19,0
6749,68.26,0,1560,16,0
6750,103.92,0,504,22,0
6751,44.24,0,1567,17,0
6752,34.9,0,1667,24,0
6753,10.72,0,742,25,0
6754,35.61,2,724,19,0
6755,21.76,1,1069,5,0
6756,50.23,1,1577,7,0
6757,11.0,0,486,16,0
6758,104.56,0,855,9,0
6759,13.39,1,1528,12,0
6760,47.84,0,462,23,0
6761,12.41,0,433,26,0
6762,7.93,0,562,9,0
6763,35.18,0,189,15,0
6764,33.44,2,1698,5,0
6765,200.0,0,326,27,0
6766,17.84,0,1564,21,0
6767,27.63,2,457,6,0
6768,11.24,0,385,9,0
6769,16.46,0,409,7,0
6770,27.46,0,1189,22,0
6771,51.11,0,1475,28,0
6772,119.63,2,786,27,0
6773,41.72,0,910,8,0
6774,97.62,1,295,23,0
6775,15.65,1,437,29,0
6776,40.07,1,686,20,0
6777,137.24,1,278,12,0
6778,20.13,1,799,12,0
6779,94.36,2,361,15,0
6780,46.38,1,1204,14,0
6781,73.81,0,1280,9,0
6782,14.97,0,411,13,0
6783,22.37,1,696,7,0
6784,109.57,0,534,6,0
6785,41.88,1,697,15,0
6786,90.85,1,673,19,0
6787,19.1,0,1473,8,0
6788,36.68,0,1078,8,0
6789,30.82,0,1162,19,0
6790,46.18,0,321,17,0
6791,5.43,0,921,23,0
6792,27.4,1,478,12,0
6793,5.79,1,1640,18,0
6794,60.99,0,1673,5,0
6795,17.91,0,501,13,0
6796,78.86,2,1327,26,0
6797,5.18,0,964,6,0
6798,56.15,1,797,20,0
6799,120.58,0,1024,24,0
6800,48.12,0,452,21,0
6801,25.19,1,403,16,0
6802,21.73,0,219,13,0
6803,31.73,1,339,14,0
6804,199.63,1,1086,15,0
6805,7.56,0,990,21,0
6806,10.86,0,1256,12,0
6807,28.43,2,727,21,0
6808,18.13,0,1479,10,0
6809,51.13,0,1507,9,0
6810,50.45,0,561,25,0
6811,23.66,1,1252,11,0
6812,27.62,0,550,26,0
6813,27.5,0,939,8,0
6814,17.6,2,305,20,0
6815,38.72,1,1575,5,0
6816,8.68,0,520,28,0
6817,40.89,0,923,8,0
6818,27.25,0,430,24,0
6819,28.68,0,528,25,0
6820,60.02,0,419,6,0
6821,32.17,0,499,10,0
6822,16.19,0,1193,25,0
6823,49.15,0,1574,13,0
6824,11.31,0,1209,26,0
6825,26.88,2,1626,25,0
6826,11.68,0,460,18,0
6827,40.9,1,272,19,0
6828,15.52,0,647,22,0
6829,228.14,0,7,4,1
6830,103.13,2,366,14,0
6831,17.64,2,173,8,0
6832,33.83,0,322,24,0
6833,16.36,1,1304,19,0
6834,42.31,5,200,0,1
6835,28.94,0,420,10,0
6836,80.15,0,1663,16,0
6837,23.14,1,1457,9,0
6838,62.67,0,773,27,0
6839,12.83,0,1225,12,0
6840,19.09,0,706,16,0
6841,40.52,1,796,7,0
6842,15.4,0,544,18,0
6843,364.22,4,16,1,1
6844,30.2,1,170,28,0
6845,32.1,2,998,16,0
6846,47.07,0,533,5,0
6847,35.77,1,1065,29,0
6848,44.7,0,358,26,0
6849,168.32,0,567,12,0
6850,22.72,0,151,26,0
6851,29.57,0,1101,15,0
6852,31.04,0,1569,12,0
6853,65.4,1,568,13,0
6854,7.39,0,998,15,0
6855,37.9,1,979,16,0
6856,11.14,0,1509,28,0
6857,308.79,6,13,2,1
6858,33.12,0,1284,21,0
6859,14.0,1,1474,19,0
6860,82.83,2,1287,6,0
6861,42.23,0,1027,17,0
6862,28.02,1,1062,24,0
6863,66.9,1,687,29,0
6864,5.73,1,120,29,0
6865,102.1,0,482,14,0
6866,59.92,2,256,27,0
6867,25.61,2,1175,26,0
6868,33.95,0,243,25,0
6869,27.44,1,1425,28,0
6870,25.68,1,752,15,0
6871,380.21,5,3,4,1
6872,64.61,1,1165,24,0
6873,32.13,0,524,23,0
6874,55.15,0,632,12,0
6875,46.38,1,1056,7,0
6876,28.04,0,1321,29,0
6877,22.62,5,52,2,1
6878,47.25,0,1792,21,0
6879,7.15,0,608,6,0
6880,81.09,1,1619,27,0
6881,21.59,1,1322,7,0
6882,32.75,1,555,8,0
6883,31.25,0,1550,10,0
6884,8.12,0,847,28,0
6885,15.57,0,1075,18,0
6886,22.51,0,692,27,0
6887,65.58,1,120,20,0
6888,16.86,0,1512,7,0
6889,14.49,0,227,29,0
6890,39.08,0,629,5,0
6891,15.34,0,1500,6,0
6892,29.46,0,993,15,0
6893,25.41,1,1171,26,0
6894,22.95,1,851,25,0
6895,16.07,2,988,28,0
6896,56.22,1,1664,12,0
6897,14.15,1,603,9,0
6898,12.42,1,607,22,0
6899,81.33,1,617,15,0
6900,124.85,0,1135,29,0
6901,25.78,0,430,5,0
6902,47.04,0,1393,19,0
6903,16.74,0,1553,26,0
6904,43.12,0,712,9,0
6905,10.16,0,1399,25,0
6906,64.36,2,588,29,0
6907,55.59,1,758,22,0
6908,27.59,1,1736,28,0
6909,45.19,1,1291,24,0
6910,80.91,0,1124,29,0
6911,28.81,0,1428,29,0
6912,149.43,2,920,13,0
6913,20.91,0,1448,18,0
6914,13.79,1,1536,7,0
6915,76.82,0,1654,20,0
6916,66.87,1,452,27,0
6917,30.92,0,796,9,0
6918,12.72,1,134,17,0
6919,51.43,0,880,24,0
6920,88.37,0,608,8,0
6921,24.4,2,121,17,0
6922,43.29,1,1139,26,0
6923,24.51,2,554,12,0
6924,18.97,1,94,14,0
6925,30.37,0,1479,7,0
6926,28.21,0,802,26,0
6927,28.12,0,346,9,0
6928,189.76,0,6,3,1
6929,21.24,1,859,26,0
6930,120.64,1,203,22,0
6931,23.84,0,803,6,0
6932,30.81,1,1042,11,0
6933,70.39,0,520,19,0
6934,41.22,1,1006,18,0
6935,58.54,1,1463,11,0
6936,165.17,0,1446,11,0
6937,44.06,0,890,12,0
6938,19.74,0,811,27,0
6939,26.89,2,1559,20,0
6940,32.08,0,1221,10,0
6941,21.07,2,143,15,0
6942,142.26,1,606,24,0
6943,33.56,1,1006,17,0
6944,24.28,1,476,20,0
6945,241.5,5,286,1,1
6946,384.93,1,27,1,1
6947,23.47,1,936,9,0
6948,110.23,1,1294,23,0
6949,77.24,1,1014,13,0
6950,20.35,0,1242,12,0
6951,24.13,0,883,5,0
6952,41.29,0,749,10,0
6953,48.94,4,297,1,1
6954,15.55,1,378,6,0
6955,10.65,1,974,20,0
6956,18.71,1,244,26,0
6957,128.68,0,1677,18,0
6958,71.81,0,1055,7,0
6959,42.13,0,417,29,0
6960,78.92,0,867,16,0
6961,43.82,0,1293,10,0
6962,25.06,0,1320,13,0
6963,21.12,1,270,11,0
6964,5.0,0,1459,5,0
6965,7.99,0,258,29,0
6966,11.83,1,115,13,0
6967,30.22,0,257,25,0
6968,61.67,0,1670,29,0
6969,21.53,2,1164,14,0
6970,12.3,1,1757,20,0
6971,40.59,0,807,26,0
6972,26.9,1,1264,16,0
6973,10.04,1,1254,25,0
6974,30.69,2,754,16,0
6975,15.93,1,1181,26,0
6976,26.73,0,224,7,0
6977,71.05,2,1011,21,0
6978,21.08,2,268,12,0
6979,22.69,0,563,22,0
6980,13.52,1,650,11,0
6981,24.78,0,1431,19,0
6982,11.72,0,624,21,0
6983,23.33,0,194,15,0
6984,32.25,1,1747,23,0
6985,59.01,0,564,24,0
6986,22.41,0,1168,25,0
6987,17.68,1,136,6,0
6988,25.89,0,1429,6,0
6989,108.84,0,474,15,0
6990,45.44,1,1483,7,0
6991,56.63,1,1743,19,0
6992,63.79,1,235,5,0
6993,16.28,0,457,18,0
6994,11.01,1,1194,9,0
6995,13.62,1,636,24,0
6996,106.61,1,1773,12,0
6997,19.03,1,666,24,0
6998,10.75,2,1146,5,0
6999,27.06,0,320,28,0
7000,19.02,0,780,18,0
7001,10.72,1,209,8,0
7002,98.24,1,504,10,0
7003,27.63,0,457,16,0
7004,13.09,0,1494,20,0
7005,24.23,0,1503,5,0
