parcel_id,order_date,region,driver_id,vehicle_id,parcel_value,parcel_volume,vehicle_health_score,fraud_flag,is_delayed,delivery_date
5581,2024-02-23,MY,1049,265,24.67,65,85.82338347836507,0,1,2024-02-27
5582,2024-03-15,SG,1011,209,23.02,63,35.14407004555099,0,1,2024-03-17
5583,2024-01-16,ID,1068,246,55.74,51,80.99675329270718,0,0,2024-01-18
5584,2024-01-18,ID,1072,218,4.73,42,81.58584148053843,0,0,2024-01-20
5585,2024-03-30,PH,1043,283,11.5,64,78.27205762066613,0,0,2024-03-31
5586,2024-05-23,VN,1051,292,11.19,60,67.53060380016692,0,0,2024-05-26
5587,2024-01-06,PH,1008,288,5.74,48,56.03707903826669,0,0,2024-01-10
5588,2024-04-17,ID,1098,280,11.63,63,100.0,0,0,2024-04-20
5589,2024-06-23,ID,1064,250,46.7,55,56.102492720327476,0,0,2024-06-26
5590,2024-02-17,VN,1009,212,65.87,54,78.31801903494446,0,0,2024-02-18
5591,2024-02-11,VN,1045,262,53.99,58,76.193416647402,0,0,2024-02-15
5592,2024-03-16,TH,1099,215,32.24,57,44.272122836180245,0,0,2024-03-18
5593,2024-03-17,MY,1057,252,2.69,54,66.80037760196501,0,0,2024-03-21
5594,2024-05-11,MY,1036,234,159.72,56,63.284479782023475,0,0,2024-05-13
5595,2024-05-09,TH,1051,299,9.2,67,70.72840172229344,0,1,2024-05-12
5596,2024-02-28,MY,1098,258,55.19,58,58.545361241764965,0,0,2024-02-29
5597,2024-06-03,ID,1080,238,122.03,51,45.72984140567683,1,0,2024-06-06
5598,2024-01-27,TH,1012,266,59.83,51,100.0,0,0,2024-01-30
5599,2024-03-19,TH,1005,272,12.3,53,53.73073013895636,0,0,2024-03-23
5600,2024-03-12,MY,1057,260,18.97,58,46.79450404186971,0,0,2024-03-15
5601,2024-01-07,SG,1047,249,1.53,45,62.48405128149111,0,0,2024-01-09
5602,2024-04-20,MY,1031,252,47.44,61,80.16043634057274,0,0,2024-04-21
5603,2024-04-28,PH,1010,245,47.47,54,87.28408671850266,0,0,2024-05-01
5604,2024-06-22,SG,1080,251,64.64,36,34.57231469630108,0,1,2024-06-26
5605,2024-03-03,TH,1004,228,0.55,56,83.57475529934297,0,0,2024-03-05
5606,2024-05-03,SG,1005,204,85.14,51,47.23537643415622,0,0,2024-05-07
5607,2024-01-12,ID,1073,266,67.11,69,64.14233013286344,0,1,2024-01-16
5608,2024-05-20,VN,1096,273,7.59,68,39.31253790977768,0,1,2024-05-23
5609,2024-02-12,SG,1093,294,21.36,45,74.77390246464799,0,0,2024-02-16
5610,2024-01-17,PH,1020,274,50.88,71,94.11371385425332,0,1,2024-01-21
5611,2024-03-03,VN,1041,280,34.24,56,69.96743729206086,0,0,2024-03-05
5612,2024-04-29,ID,1080,239,6.11,59,92.29671456850625,0,0,2024-05-01
5613,2024-02-05,PH,1026,271,4.57,49,29.84409203188605,0,1,2024-02-09
5614,2024-01-08,VN,1002,201,76.04,67,60.55752663878687,0,1,2024-01-11
5615,2024-03-09,ID,1059,267,8.48,66,58.328043259683135,0,1,2024-03-13
5616,2024-03-30,VN,1092,261,9.44,64,58.31844575460918,0,0,2024-04-02
5617,2024-02-05,VN,1065,279,88.87,49,80.4038452093499,0,0,2024-02-09
5618,2024-01-28,MY,1092,257,47.36,57,71.98045738775582,0,0,2024-01-29
5619,2024-04-27,PH,1048,284,46.41,63,68.34453052960342,0,0,2024-04-30
5620,2024-04-02,PH,1099,268,32.63,64,40.84167304870815,0,0,2024-04-05
5621,2024-06-23,SG,1033,257,42.08,55,87.35637697873499,0,0,2024-06-27
5622,2024-03-16,PH,1036,234,46.04,57,80.92875834632198,0,0,2024-03-17
5623,2024-04-10,PH,1041,213,171.83,65,75.44396659339023,1,1,2024-04-12
5624,2024-06-06,VN,1064,214,12.61,58,80.10469988665962,0,0,2024-06-08
5625,2024-05-30,TH,1059,205,12.08,62,91.88389681776326,0,0,2024-05-31
5626,2024-05-23,MY,1089,215,2.95,60,100.0,0,0,2024-05-24
5627,2024-01-14,SG,1000,286,53.68,57,97.4026669850685,0,0,2024-01-16
5628,2024-03-11,MY,1058,294,39.82,49,53.514551011277646,0,0,2024-03-12
5629,2024-06-28,SG,1003,245,5.9,49,70.12328351468831,0,0,2024-07-02
5630,2024-05-03,ID,1013,262,22.67,51,57.46691625618896,0,0,2024-05-06
5631,2024-05-04,VN,1017,211,9.84,60,78.73770393862543,0,0,2024-05-08
5632,2024-02-06,PH,1033,240,20.13,54,71.47503490388641,0,0,2024-02-07
5633,2024-01-29,PH,1000,218,151.07,62,45.80263748561674,0,0,2024-01-31
5634,2024-05-22,TH,1052,275,57.49,54,46.709160915138746,0,0,2024-05-26
5635,2024-06-23,MY,1021,276,0.38,55,55.87041801111589,0,0,2024-06-27
5636,2024-06-22,MY,1079,201,14.55,36,66.96373319064372,0,0,2024-06-25
5637,2024-06-28,MY,1060,219,0.52,49,62.230458586761394,0,0,2024-06-30
5638,2024-01-19,PH,1021,294,62.74,56,64.44042552031911,0,0,2024-01-23
5639,2024-04-15,MY,1049,208,31.69,62,72.50390190481177,0,0,2024-04-16
5640,2024-01-21,VN,1015,220,255.96,56,76.06554714160598,0,0,2024-01-24
5641,2024-03-04,SG,1027,207,66.13,51,53.164480820483114,0,0,2024-03-08
5642,2024-06-13,PH,1091,238,36.48,47,89.43441323344203,0,0,2024-06-14
5643,2024-01-27,VN,1085,236,81.66,51,47.68962584127037,0,0,2024-01-31
5644,2024-02-24,ID,1069,228,61.01,52,74.13164210121721,0,0,2024-02-28
5645,2024-01-29,VN,1088,282,13.97,62,89.71080257046523,0,0,2024-01-31
5646,2024-05-27,VN,1041,234,37.78,57,78.18257286544917,0,0,2024-05-31
5647,2024-01-25,ID,1065,237,40.6,68,83.11611830636912,0,1,2024-01-28
5648,2024-03-10,VN,1070,289,30.0,57,78.63511528155774,0,0,2024-03-11
5649,2024-03-03,SG,1080,274,9.87,56,78.90930278030747,0,0,2024-03-05
5650,2024-06-12,PH,1034,299,12.64,68,79.50542157062834,0,1,2024-06-14
5651,2024-05-09,TH,1019,234,16.5,67,74.61935602209752,0,1,2024-05-12
5652,2024-05-29,ID,1001,267,0.52,46,70.9715999809161,0,0,2024-05-31
5653,2024-01-16,PH,1006,202,124.41,51,58.542105472285485,1,0,2024-01-18
5654,2024-05-25,MY,1095,211,57.93,70,73.6742894798065,0,1,2024-05-28
5655,2024-04-09,SG,1048,231,58.5,55,65.1096879005861,0,0,2024-04-12
5656,2024-01-30,TH,1082,246,42.47,54,69.88703031927193,0,0,2024-02-03
5657,2024-02-14,SG,1075,262,58.45,50,61.89128844260561,0,0,2024-02-17
5658,2024-01-19,SG,1008,225,200.49,56,69.2998699051621,0,0,2024-01-20
5659,2024-02-03,MY,1026,242,24.32,47,79.70232662975455,0,0,2024-02-04
5660,2024-05-20,TH,1077,276,62.33,68,83.77299478960879,0,1,2024-05-25
5661,2024-06-19,SG,1001,243,22.28,58,66.84655602243677,0,0,2024-06-20
5662,2024-03-02,MY,1084,237,96.31,63,50.89932265149042,0,0,2024-03-03
5663,2024-04-27,ID,1067,228,97.61,63,73.43686940514603,0,0,2024-04-29
5664,2024-04-09,MY,1059,254,116.28,55,80.51295480742303,0,0,2024-04-13
5665,2024-01-22,VN,1084,251,0.27,63,73.84256012907355,0,0,2024-01-24
5666,2024-06-28,PH,1085,218,17.7,49,78.42091766353734,0,0,2024-07-02
5667,2024-06-28,MY,1048,234,7.19,49,80.00470778667872,0,0,2024-06-30
5668,2024-04-20,MY,1001,247,30.26,61,91.65391872250378,0,0,2024-04-24
5669,2024-06-12,MY,1016,290,34.2,68,73.66612429392833,0,1,2024-06-14
5670,2024-03-13,SG,1082,259,14.78,52,66.46334269234919,0,0,2024-03-16
5671,2024-05-26,TH,1087,230,64.27,65,86.22856235797077,0,1,2024-05-28
5672,2024-02-07,MY,1019,202,15.72,54,83.1750962540178,0,0,2024-02-11
5673,2024-03-10,MY,1075,234,96.17,57,84.22092991732319,0,0,2024-03-13
5674,2024-04-25,VN,1088,287,9.78,59,90.80016950569302,0,0,2024-04-28
5675,2024-03-19,VN,1086,251,22.88,53,84.333881554589,0,0,2024-03-21
5676,2024-05-27,ID,1097,270,48.67,57,72.96784643238938,0,0,2024-05-31
5677,2024-01-09,ID,1031,250,46.49,47,90.13086709067258,0,0,2024-01-11
5678,2024-02-01,VN,1050,255,4.06,55,72.06313701197254,0,0,2024-02-05
5679,2024-05-11,TH,1087,298,93.62,56,80.55200188690623,0,0,2024-05-12
5680,2024-02-19,ID,1041,220,45.57,40,83.93473088230442,0,0,2024-02-23
5681,2024-03-22,PH,1062,200,101.96,66,64.34186775440301,0,1,2024-03-24
5682,2024-01-05,PH,1088,252,101.11,46,79.60188407970854,0,0,2024-01-08
5683,2024-05-27,TH,1060,205,39.47,57,77.05020799101476,0,0,2024-05-30
5684,2024-03-27,VN,1061,297,120.83,59,50.52989784999674,0,0,2024-03-29
5685,2024-05-05,ID,1002,281,94.33,60,83.80083450612958,0,0,2024-05-08
5686,2024-03-15,MY,1088,261,158.65,63,46.51188178611454,0,0,2024-03-18
5687,2024-06-13,VN,1091,288,95.02,47,75.21686693578991,0,0,2024-06-14
5688,2024-01-22,ID,1075,278,86.08,63,87.04201949307948,0,0,2024-01-26
5689,2024-03-08,TH,1025,246,31.68,57,78.30922511593025,0,0,2024-03-09
5690,2024-02-13,PH,1047,295,11.91,48,68.96837640066444,0,0,2024-02-16
5691,2024-02-03,TH,1007,249,120.79,47,51.1824421023893,1,0,2024-02-07
5692,2024-03-17,ID,1004,281,64.11,54,58.01762787155079,0,0,2024-03-20
5693,2024-02-11,TH,1010,230,16.55,58,69.04139725246438,0,0,2024-02-14
5694,2024-05-16,ID,1041,263,20.85,63,51.10066027766314,0,0,2024-05-17
5695,2024-04-15,ID,1098,228,57.93,62,98.21555571801228,0,0,2024-04-19
5696,2024-04-04,TH,1090,214,32.49,41,66.2583770491022,0,0,2024-04-05
5697,2024-05-14,SG,1040,257,4.25,43,65.35090410061599,0,0,2024-05-16
5698,2024-03-08,MY,1018,222,7.63,57,65.16786298631524,0,0,2024-03-10
5699,2024-05-26,VN,1047,237,68.45,65,94.15226748983063,0,1,2024-05-29
5700,2024-06-07,PH,1052,240,19.92,46,85.2536860251771,0,0,2024-06-09
5701,2024-05-07,MY,1054,274,35.43,56,72.49711633236589,0,0,2024-05-08
5702,2024-06-11,VN,1060,214,72.75,52,53.27812742557783,0,0,2024-06-13
5703,2024-03-25,VN,1031,286,69.55,53,41.27103256423507,0,0,2024-03-26
5704,2024-06-07,PH,1045,202,9.14,46,79.96652877375134,0,0,2024-06-11
5705,2024-03-23,MY,1091,282,5.18,42,89.64770187956644,0,0,2024-03-27
5706,2024-04-04,PH,1035,200,44.72,41,57.76357845362317,0,0,2024-04-05
5707,2024-02-01,ID,1017,287,67.67,55,30.78444983048675,0,1,2024-02-06
5708,2024-03-06,PH,1073,274,8.07,48,53.39589050048224,0,0,2024-03-08
5709,2024-04-25,TH,1095,293,23.26,59,81.22949085991038,0,0,2024-04-26
5710,2024-05-17,SG,1017,210,102.12,53,27.08291060174183,0,1,2024-05-21
5711,2024-05-09,SG,1011,259,144.32,67,59.6980056929663,0,1,2024-05-14
5712,2024-02-29,SG,1071,264,30.26,42,81.86519820387541,0,0,2024-03-02
5713,2024-01-17,MY,1096,275,4.14,71,40.985467504934334,0,1,2024-01-20
5714,2024-04-05,MY,1045,203,14.9,54,83.0498771709826,0,0,2024-04-08
5715,2024-05-23,ID,1054,224,13.26,60,79.31632777992915,0,0,2024-05-25
5716,2024-01-16,SG,1037,271,13.65,51,59.10068766488314,0,0,2024-01-17
5717,2024-02-15,ID,1077,278,34.05,66,70.37357976833883,0,1,2024-02-20
5718,2024-06-15,SG,1001,242,43.76,49,69.4448930199285,0,0,2024-06-16
5719,2024-06-07,MY,1008,293,6.53,46,69.41962747535804,0,0,2024-06-08
5720,2024-04-16,TH,1004,239,110.07,49,53.28280111194759,0,0,2024-04-20
5721,2024-03-28,TH,1097,295,48.38,51,100.0,0,0,2024-03-30
5722,2024-05-08,TH,1018,298,45.47,58,65.73229171170294,0,0,2024-05-11
5723,2024-05-18,PH,1070,284,218.23,50,74.35305065620777,0,0,2024-05-21
5724,2024-04-28,TH,1038,294,49.46,54,81.28744048795923,0,0,2024-04-30
5725,2024-03-25,VN,1041,299,132.23,53,81.32704626900001,0,0,2024-03-26
5726,2024-01-04,SG,1016,290,16.86,55,100.0,0,0,2024-01-08
5727,2024-03-11,TH,1062,243,13.73,49,81.97627155401791,0,0,2024-03-15
5728,2024-06-02,VN,1089,271,36.34,66,50.64305912590994,0,1,2024-06-04
5729,2024-04-20,VN,1045,258,35.53,61,57.51917682958691,0,0,2024-04-22
5730,2024-02-19,VN,1090,222,12.84,40,72.87072643591739,0,0,2024-02-21
5731,2024-05-19,ID,1091,261,60.14,49,91.16883582760984,0,0,2024-05-20
5732,2024-04-04,ID,1019,222,1.5,41,57.67195341611307,0,0,2024-04-06
5733,2024-04-01,VN,1069,257,58.66,52,50.35227382509373,0,0,2024-04-04
5734,2024-03-05,PH,1007,254,30.55,57,54.48707993803503,0,0,2024-03-08
5735,2024-02-16,TH,1095,232,58.4,65,84.53088332479555,0,1,2024-02-21
5736,2024-04-15,SG,1018,276,32.42,62,82.9731802129403,0,0,2024-04-17
5737,2024-05-09,PH,1031,262,189.34,67,45.161331117336786,1,1,2024-05-11
5738,2024-04-15,MY,1018,259,20.37,62,88.13906562245441,0,0,2024-04-18
5739,2024-01-24,ID,1023,298,202.49,45,62.82679951726644,1,0,2024-01-28
5740,2024-01-04,TH,1023,260,3.36,55,96.66604220609791,0,0,2024-01-06
5741,2024-04-17,TH,1055,279,57.56,63,74.50473051060874,0,0,2024-04-18
5742,2024-01-19,MY,1080,275,30.28,56,61.22274398898466,0,0,2024-01-21
5743,2024-06-02,MY,1017,260,86.34,66,70.44948935713168,0,1,2024-06-07
5744,2024-02-09,TH,1011,294,77.94,47,62.14130018417339,0,0,2024-02-11
5745,2024-02-19,MY,1040,268,80.52,40,88.39307613480618,0,0,2024-02-21
5746,2024-06-19,TH,1086,288,4.98,58,82.30002946743483,0,0,2024-06-23
5747,2024-03-15,PH,1047,220,86.4,63,62.772724322516964,0,0,2024-03-17
5748,2024-01-12,MY,1081,202,12.04,69,59.54667786921437,0,1,2024-01-15
5749,2024-01-27,PH,1063,247,1.3,51,66.70280720405705,0,0,2024-01-28
5750,2024-04-22,PH,1015,209,12.28,72,55.79413387512531,0,1,2024-04-26
5751,2024-02-18,MY,1079,286,32.63,65,94.85811907856915,0,1,2024-02-20
5752,2024-05-23,TH,1099,280,67.76,60,76.9929692552029,0,0,2024-05-27
5753,2024-05-09,VN,1022,241,12.34,67,42.659743401607244,0,1,2024-05-13
5754,2024-02-29,TH,1085,298,6.0,42,50.7479675650942,0,0,2024-03-02
5755,2024-01-30,SG,1038,288,51.92,54,60.495427524886836,0,0,2024-02-01
5756,2024-03-24,MY,1032,265,206.44,71,72.33050460033255,0,1,2024-03-29
5757,2024-06-14,ID,1023,290,45.92,67,54.47776557475047,0,1,2024-06-16
5758,2024-01-28,MY,1060,245,58.73,57,63.5628772050759,0,0,2024-01-29
5759,2024-01-25,SG,1054,208,41.18,68,92.76160546910843,0,1,2024-01-29
5760,2024-04-05,PH,1060,248,76.24,54,55.06356329415806,0,0,2024-04-07
5761,2024-05-04,ID,1083,203,186.08,60,82.99065121483349,1,0,2024-05-05
5762,2024-01-10,ID,1096,259,39.28,56,58.60467624972734,0,0,2024-01-12
5763,2024-02-11,TH,1094,289,26.96,58,94.23959183116449,0,0,2024-02-13
5764,2024-02-09,VN,1039,295,98.43,47,46.01471001849687,0,0,2024-02-11
5765,2024-03-17,TH,1057,228,174.88,54,74.12344568203179,1,0,2024-03-20
5766,2024-04-14,ID,1071,285,6.92,51,86.64004498331765,0,0,2024-04-18
5767,2024-04-27,ID,1073,246,43.16,63,80.32757849606162,0,0,2024-04-29
5768,2024-02-11,VN,1000,276,78.62,58,75.05273645970559,0,0,2024-02-15
5769,2024-02-16,MY,1084,286,38.11,65,70.08654574640904,0,1,2024-02-21
5770,2024-06-13,VN,1024,262,26.31,47,50.22781545490502,0,0,2024-06-16
5771,2024-01-22,PH,1095,230,53.24,63,68.94786075283889,0,0,2024-01-23
5772,2024-04-16,TH,1052,250,15.74,49,100.0,0,0,2024-04-20
5773,2024-01-27,MY,1060,240,21.47,51,88.44607768253367,0,0,2024-01-31
5774,2024-02-10,TH,1045,235,243.18,42,28.636978113758488,0,1,2024-02-15
5775,2024-03-20,VN,1073,239,50.59,46,67.96916806505611,0,0,2024-03-21
5776,2024-06-10,MY,1059,294,103.15,50,55.73814828984273,0,0,2024-06-12
5777,2024-06-08,VN,1050,259,82.45,56,74.62519209240759,0,0,2024-06-10
5778,2024-03-29,PH,1072,214,52.82,55,85.06916971310294,0,0,2024-04-01
5779,2024-03-06,SG,1083,277,91.86,48,77.21923333572705,0,0,2024-03-08
5780,2024-01-12,ID,1047,298,16.92,69,68.07510873912398,0,1,2024-01-15
5781,2024-06-16,MY,1083,287,50.68,59,76.90354505840601,0,0,2024-06-18
5782,2024-03-13,ID,1039,229,44.65,52,41.22298350205354,0,0,2024-03-16
5783,2024-03-16,SG,1006,229,48.7,57,79.24379191339938,0,0,2024-03-19
5784,2024-03-30,MY,1074,226,9.23,64,85.8225341537539,0,0,2024-04-01
5785,2024-01-10,ID,1084,239,16.23,56,57.86795860446522,0,0,2024-01-12
5786,2024-04-05,ID,1018,277,16.89,54,56.019962442325806,0,0,2024-04-09
5787,2024-06-24,MY,1014,244,46.06,57,69.55034317692272,0,0,2024-06-25
5788,2024-01-20,ID,1069,274,179.76,56,79.03215433811091,0,0,2024-01-23
5789,2024-02-08,ID,1060,246,154.03,69,98.50988221259524,1,1,2024-02-10
5790,2024-02-29,MY,1055,289,12.89,42,51.68917716333834,0,0,2024-03-02
5791,2024-03-06,ID,1009,255,18.18,48,56.971586351174345,0,0,2024-03-08
5792,2024-03-05,ID,1045,253,1.84,57,76.59832479623643,0,0,2024-03-07
5793,2024-06-27,TH,1079,284,25.44,64,69.1064128235541,0,0,2024-06-29
5794,2024-05-03,PH,1074,208,89.99,51,73.40015773782417,0,0,2024-05-06
5795,2024-06-12,TH,1056,264,123.7,68,45.569046380704904,0,1,2024-06-15
5796,2024-05-31,SG,1034,269,13.49,62,85.5687745443134,0,0,2024-06-01
5797,2024-06-03,TH,1071,200,15.45,51,79.3009224102988,0,0,2024-06-07
5798,2024-05-09,TH,1091,285,12.48,67,80.75089358595967,0,1,2024-05-14
5799,2024-06-07,SG,1002,212,21.55,46,65.34758070336589,0,0,2024-06-08
5800,2024-02-26,ID,1065,237,81.68,69,69.15805819454091,0,1,2024-02-28
5801,2024-03-18,ID,1052,244,52.04,51,66.99897754805775,0,0,2024-03-22
5802,2024-01-29,TH,1077,239,77.08,62,83.2091068831175,0,0,2024-02-01
5803,2024-01-15,SG,1051,294,43.74,65,47.726547543844084,0,1,2024-01-17
5804,2024-01-12,ID,1092,214,14.9,69,76.81067660831854,0,1,2024-01-16
5805,2024-04-10,VN,1052,249,12.94,65,52.186150759052126,0,1,2024-04-15
5806,2024-06-04,MY,1053,201,0.45,59,22.913290040779827,0,1,2024-06-08
5807,2024-03-24,MY,1046,252,75.93,71,83.10004080721566,0,1,2024-03-29
5808,2024-05-04,PH,1002,294,93.91,60,64.86422650193055,0,0,2024-05-06
5809,2024-04-12,MY,1064,225,73.11,61,71.9740545738388,0,0,2024-04-15
5810,2024-01-24,TH,1014,265,3.87,45,39.536776676157544,0,1,2024-01-28
5811,2024-05-28,MY,1083,274,71.82,71,74.2098089122765,0,1,2024-06-01
5812,2024-05-17,MY,1085,232,2.34,53,66.26962783722871,0,0,2024-05-19
5813,2024-04-19,VN,1033,281,5.58,49,66.5969752073301,0,0,2024-04-21
5814,2024-03-18,ID,1049,284,29.03,51,71.50598154921762,0,0,2024-03-20
5815,2024-04-10,VN,1032,258,32.33,65,58.667893481997325,0,1,2024-04-12
5816,2024-05-25,TH,1072,294,84.67,70,68.59905399317432,0,1,2024-05-30
5817,2024-05-21,MY,1002,225,56.9,41,62.772223929323786,0,0,2024-05-22
5818,2024-06-10,ID,1001,293,8.32,50,66.79595942714553,0,0,2024-06-13
5819,2024-05-07,PH,1003,220,12.82,56,79.06806588565958,0,0,2024-05-11
5820,2024-02-27,PH,1015,248,16.82,66,74.03443089587815,0,1,2024-02-29
5821,2024-03-16,MY,1053,279,6.6,57,61.6686572088556,0,0,2024-03-18
5822,2024-05-29,MY,1032,270,16.96,46,61.729595471449805,0,0,2024-05-30
5823,2024-02-05,PH,1008,285,65.21,49,51.32486426782458,0,0,2024-02-07
5824,2024-06-21,PH,1056,270,13.81,56,42.111337782419966,0,0,2024-06-22
5825,2024-06-12,TH,1039,265,90.2,68,77.81603315861514,0,1,2024-06-15
5826,2024-01-22,MY,1051,236,31.7,63,67.9768876258054,0,0,2024-01-23
5827,2024-05-06,PH,1081,213,19.5,56,72.9010871432771,0,0,2024-05-09
5828,2024-03-20,SG,1015,271,26.59,46,86.60961456098315,0,0,2024-03-24
5829,2024-04-09,PH,1007,292,61.81,55,61.531672917933676,0,0,2024-04-10
5830,2024-04-05,ID,1086,206,36.37,54,58.332442539912165,0,0,2024-04-06
5831,2024-06-09,ID,1059,237,0.37,67,86.15486839279772,0,1,2024-06-14
5832,2024-06-21,SG,1035,244,127.76,56,75.61749008762979,1,0,2024-06-24
5833,2024-06-12,TH,1002,221,3.41,68,77.08134283644016,0,1,2024-06-16
5834,2024-05-27,MY,1014,243,139.53,57,92.62637054837752,1,0,2024-05-29
5835,2024-01-18,MY,1096,280,1.43,42,70.54565995247684,0,0,2024-01-21
5836,2024-02-07,PH,1081,279,73.7,54,87.17862514657854,0,0,2024-02-11
5837,2024-05-30,ID,1022,296,38.25,62,67.61509463117011,0,0,2024-05-31
5838,2024-04-18,TH,1002,234,35.23,63,65.96317712560314,0,0,2024-04-22
5839,2024-05-02,TH,1029,259,3.78,58,64.10465825042911,0,0,2024-05-04
5840,2024-05-23,TH,1044,295,13.64,60,63.380167334051805,0,0,2024-05-24
5841,2024-05-28,PH,1016,202,75.15,71,47.03588925103697,0,1,2024-05-31
5842,2024-04-13,MY,1057,266,110.94,64,82.12969211223387,0,0,2024-04-15
5843,2024-05-19,TH,1057,271,37.66,49,81.37722724025855,0,0,2024-05-22
5844,2024-05-23,PH,1095,294,21.8,60,60.17254154235788,0,0,2024-05-24
5845,2024-03-21,PH,1056,254,3.09,56,71.97972287973572,0,0,2024-03-23
5846,2024-03-27,SG,1006,208,57.31,59,53.12010089412584,0,0,2024-03-29
5847,2024-05-21,VN,1038,268,16.32,41,61.574668114509336,0,0,2024-05-23
5848,2024-03-01,TH,1077,227,2.83,47,41.22833007560708,0,0,2024-03-05
5849,2024-02-15,VN,1057,214,54.81,66,71.36992674659037,0,1,2024-02-18
5850,2024-02-01,MY,1055,290,33.25,55,92.23059357979876,0,0,2024-02-04
5851,2024-01-15,PH,1014,230,0.6,65,64.8900787003128,0,1,2024-01-19
5852,2024-02-13,TH,1043,258,5.88,48,71.07511236871117,0,0,2024-02-14
5853,2024-05-24,ID,1011,281,60.07,67,61.98268770228144,0,1,2024-05-27
5854,2024-06-17,MY,1007,253,3.29,56,60.060892199871944,0,0,2024-06-18
5855,2024-02-23,SG,1079,267,100.48,65,78.01822772643885,0,1,2024-02-25
5856,2024-02-13,SG,1040,284,18.65,48,85.13508487787733,0,0,2024-02-16
5857,2024-04-07,VN,1033,246,4.64,62,72.18915025018579,0,0,2024-04-09
5858,2024-01-05,PH,1045,241,71.31,46,100.0,0,0,2024-01-08
5859,2024-04-18,VN,1087,222,37.16,63,68.78999111820673,0,0,2024-04-22
5860,2024-01-27,ID,1028,285,18.31,51,76.11157112704245,0,0,2024-01-29
5861,2024-04-25,ID,1015,264,26.05,59,57.074874332609795,0,0,2024-04-27
5862,2024-03-27,SG,1004,288,1.08,59,99.78772800314673,0,0,2024-03-28
5863,2024-04-13,TH,1004,253,54.34,64,69.90482035299044,0,0,2024-04-14
5864,2024-05-02,SG,1029,291,22.77,58,46.35663572924291,0,0,2024-05-05
5865,2024-03-19,SG,1049,210,62.59,53,59.868980080734715,0,0,2024-03-23
5866,2024-02-12,ID,1004,262,49.47,45,55.28992006468206,0,0,2024-02-15
5867,2024-04-06,VN,1012,221,52.67,46,64.90399716055079,0,0,2024-04-10
5868,2024-01-31,ID,1098,253,78.73,47,94.92301104850989,0,0,2024-02-02
5869,2024-04-08,PH,1048,288,49.87,66,67.50206240346284,0,1,2024-04-10
5870,2024-01-17,ID,1088,284,27.13,71,63.872659599039935,0,1,2024-01-19
5871,2024-03-23,ID,1049,235,24.71,42,86.1733681628616,0,0,2024-03-25
5872,2024-04-19,SG,1013,257,6.37,49,71.89830765039,0,0,2024-04-23
5873,2024-02-01,TH,1045,219,75.58,55,100.0,0,0,2024-02-04
5874,2024-06-16,SG,1089,215,71.59,59,75.01147263912712,0,0,2024-06-18
5875,2024-05-20,MY,1081,291,14.14,68,76.54563914224454,0,1,2024-05-22
5876,2024-02-04,ID,1083,255,99.27,57,48.96640966579977,0,0,2024-02-08
5877,2024-05-12,ID,1033,292,44.46,49,79.0483465394304,0,0,2024-05-15
5878,2024-01-29,MY,1070,249,32.57,62,73.99535587893219,0,0,2024-01-31
5879,2024-03-10,ID,1046,289,0.88,57,71.18843165915213,0,0,2024-03-11
5880,2024-06-01,ID,1059,265,24.12,60,78.8548003589557,0,0,2024-06-05
5881,2024-04-04,PH,1073,273,51.18,41,59.203128672517614,0,0,2024-04-07
5882,2024-01-22,ID,1078,212,4.7,63,99.8858802078532,0,0,2024-01-24
5883,2024-06-21,MY,1080,214,30.77,56,52.95134943783805,0,0,2024-06-24
5884,2024-03-09,SG,1010,272,251.31,66,70.17817177473805,0,1,2024-03-12
5885,2024-03-29,ID,1097,226,63.03,55,50.47529297806861,0,0,2024-04-02
5886,2024-03-12,TH,1090,207,39.58,58,100.0,0,0,2024-03-13
5887,2024-05-08,MY,1084,269,38.07,58,100.0,0,0,2024-05-10
5888,2024-06-20,VN,1094,299,2.24,56,74.37967839378251,0,0,2024-06-22
5889,2024-03-27,PH,1049,249,157.69,59,62.41126917999159,0,0,2024-03-31
5890,2024-04-05,MY,1003,287,131.68,54,78.3239907400476,0,0,2024-04-09
5891,2024-03-15,SG,1040,266,57.35,63,61.24231254876227,0,0,2024-03-16
5892,2024-06-15,MY,1058,225,5.21,49,55.28035363835555,0,0,2024-06-19
5893,2024-02-23,VN,1059,235,11.65,65,60.01000679467948,0,1,2024-02-27
5894,2024-03-28,PH,1080,220,10.16,51,68.45097243429879,0,0,2024-03-31
5895,2024-06-05,TH,1061,276,36.65,51,68.56595725518915,0,0,2024-06-06
5896,2024-02-23,VN,1083,251,11.65,65,79.22192629582577,0,1,2024-02-25
5897,2024-01-16,MY,1024,210,59.5,51,70.83061486305667,0,0,2024-01-20
5898,2024-04-08,VN,1086,207,39.4,66,85.3634633085209,0,1,2024-04-12
5899,2024-01-20,MY,1078,256,0.89,56,81.77094201041587,0,0,2024-01-24
5900,2024-02-15,TH,1032,245,68.14,66,62.28453700679867,0,1,2024-02-17
5901,2024-05-06,TH,1018,277,10.46,56,76.94321697297023,0,0,2024-05-09
5902,2024-02-27,SG,1056,296,87.12,66,81.06342841253999,0,1,2024-02-29
5903,2024-04-20,TH,1014,201,21.93,61,63.26153480222511,0,0,2024-04-21
5904,2024-05-08,ID,1040,263,20.67,58,64.30150514604375,0,0,2024-05-12
5905,2024-03-21,VN,1068,251,0.59,56,73.22949378172916,0,0,2024-03-22
